W3940,"W3940 ProtoBlot II AP System with Stabilized Substrate, Human, 1 each",1 each,EA,182.86,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,W3940,Biochemical Reagents,12-35-22-00,25,41116126,EA,"PRMK,W3940,EA",Promega,UCOP,2014-11-03
W3950,"W3950 ProtoBlot II AP System with Stabilized Substrate, Mouse, 1 each",1 each,EA,182.86,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,W3950,Biochemical Reagents,12-35-22-00,25,41116126,EA,"PRMK,W3950,EA",Promega,UCOP,2014-11-03
W3960,"W3960 ProtoBlot II AP System with Stabilized Substrate, Rabbit, 1 each",1 each,EA,182.86,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,W3960,Biochemical Reagents,12-35-22-00,25,41116126,EA,"PRMK,W3960,EA",Promega,UCOP,2014-11-03
G7130,"G7130 DeadEnd Colorimetric TUNEL System, 40 reactions",40 reactions,EA,438.40,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G7130,Apoptosis Detection Kits,41-11-61-33,278,41116133,EA,"PRMK,G7130,EA",Promega,UCOP,2014-11-03
G3250,"G3250 DeadEnd Fluorometric TUNEL System, 60 reactions",60 reactions,EA,444.00,,,3.0,444.0,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G3250,Apoptosis Detection Kits,41-11-61-33,278,41116133,EA,"PRMK,G3250,EA",Promega,UCOP,2014-11-03
G3580,"G3580 CellTiter 96 AQueous One Solution Cell Proliferation Assay, 1,000 assays","1,000 assays",EA,244.36,,,5.0,242.88,7.4,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G3580,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G3580,EA",Promega,UCOP,2014-11-03
G3581,"G3581 CellTiter 96 AQueous One Solution Cell Proliferation Assay, 5,000 assays","5,000 assays",EA,805.24,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G3581,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G3581,EA",Promega,UCOP,2014-11-03
G3582,"G3582 CellTiter 96 AQueous One Solution Cell Proliferation Assay, 200 assays",200 assays,EA,68.88,,,6.0,68.88,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G3582,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G3582,EA",Promega,UCOP,2014-11-03
G5421,"G5421 CellTiter 96 AQueous Non-Radioactive Cell Proliferation Assay, 1,000 assays","1,000 assays",EA,208.28,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5421,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G5421,EA",Promega,UCOP,2014-11-03
G5430,"G5430 CellTiter 96 AQueous Non-Radioactive Cell Proliferation Assay, 5,000 assays","5,000 assays",EA,678.96,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5430,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G5430,EA",Promega,UCOP,2014-11-03
G5440,"G5440 CellTiter 96 AQueous Non-Radioactive Cell Proliferation Assay, 50,000 assays","50,000 assays",EA,5483.34,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5440,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G5440,EA",Promega,UCOP,2014-11-03
G1111,"G1111 CellTiter 96 AQueous MTS Reagent Powder, 1g",1g,EA,733.90,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G1111,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G1111,EA",Promega,UCOP,2014-11-03
G1112,"G1112 CellTiter 96 AQueous MTS Reagent Powder, 250mg",250mg,EA,255.84,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G1112,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G1112,EA",Promega,UCOP,2014-11-03
G4000,"G4000 CellTiter 96 Non-Radioactive Cell Proliferation Assay, 1,000 assays","1,000 assays",EA,236.98,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G4000,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G4000,EA",Promega,UCOP,2014-11-03
G4100,"G4100 CellTiter 96 Non-Radioactive Cell Proliferation Assay, 5,000 assays","5,000 assays",EA,684.70,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G4100,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G4100,EA",Promega,UCOP,2014-11-03
G1780,"G1780 CytoTox 96 Non-Radioactive Cytotoxicity Assay, 1,000 assays","1,000 assays",EA,247.64,,,2.0,243.95,7.38,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G1780,Cell Proliferation / Viability Assays,41-11-61-11,278,41116133,EA,"PRMK,G1780,EA",Promega,UCOP,2014-11-03
G2930,"G2930 Griess Reagent System, 1,000 assays","1,000 assays",EA,128.74,,,3.0,126.01,8.19,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G2930,Nitric Oxide Assays,41-11-61-33,111,41116133,EA,"PRMK,G2930,EA",Promega,UCOP,2014-11-03
G1491,"G1491 rhBDNF, 5microg",5microg,EA,318.98,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G1491,Nerve Growth Factors,12-35-22-02,278,12352204,EA,"PRMK,G1491,EA",Promega,UCOP,2014-11-03
G5021,"G5021 rhEGF, 100microg",100microg,EA,128.74,,,1.0,128.74,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5021,Epidermal Growth Factors (EGF),12-35-22-02,278,12352204,EA,"PRMK,G5021,EA",Promega,UCOP,2014-11-03
G5071,"G5071 rhFGF, Basic, 25microg",25microg,EA,260.76,,,1.0,260.76,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5071,Fibroblast Growth Factors (FGF),12-35-22-02,278,12352204,EA,"PRMK,G5071,EA",Promega,UCOP,2014-11-03
G2781,"G2781 rhGDNF, 5microg",5microg,EA,318.98,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G2781,Nerve Growth Factors,12-35-22-02,278,12352204,EA,"PRMK,G2781,EA",Promega,UCOP,2014-11-03
G5111,"G5111 rhIGF-I, 25microg",25microg,EA,254.20,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5111,Insulin-like Growth Factors,12-35-22-02,278,12352204,EA,"PRMK,G5111,EA",Promega,UCOP,2014-11-03
G5141,"G5141 mNGF, 2.5S, 100microg",100microg,EA,305.04,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5141,Nerve Growth Factors,12-35-22-02,278,41116133,EA,"PRMK,G5141,EA",Promega,UCOP,2014-11-03
G5241,"G5241 rhTNF-alpha, 10microg",10microg,EA,260.76,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5241,Other Growth Factors,12-35-22-02,278,12352204,EA,"PRMK,G5241,EA",Promega,UCOP,2014-11-03
G7061,"G7061 rhSkin Beta Tryptase, 100microg",100microg,EA,465.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G7061,Proteases,12-35-22-04,111,12352204,EA,"PRMK,G7061,EA",Promega,UCOP,2014-11-03
G5381,"G5381 Vitronectin, Human, 100microg",100microg,EA,287.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G5381,Human Plasma,12-35-22-07,278,12352204,EA,"PRMK,G5381,EA",Promega,UCOP,2014-11-03
V7480,"V7480 SignaTECT cAMP-Dependent Protein Kinase (PKA) Assay System, 96 reactions",96 reactions,EA,342.76,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V7480,Protein Kinase Assays,41-11-61-33,111,41116133,EA,"PRMK,V7480,EA",Promega,UCOP,2014-11-03
V6430,"V6430 SignaTECT cdc2 Protein Kinase Assay System, 96 reactions",96 reactions,EA,342.76,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V6430,Protein Kinase Assays,41-11-61-33,111,41116133,EA,"PRMK,V6430,EA",Promega,UCOP,2014-11-03
V7870,"V7870 SignaTECT DNA-Dependent Protein Kinase Assay System, 96 reactions",96 reactions,EA,342.76,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V7870,Protein Kinase Assays,41-11-61-33,111,41116133,EA,"PRMK,V7870,EA",Promega,UCOP,2014-11-03
V7470,"V7470 SignaTECT Protein Kinase C (PKC) Assay System, 96 reactions",96 reactions,EA,342.76,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V7470,Protein Kinase Assays,41-11-61-33,111,41116133,EA,"PRMK,V7470,EA",Promega,UCOP,2014-11-03
V6480,"V6480 SignaTECT Protein Tyrosine Kinase (PTK) Assay System, 96 reactions",96 reactions,EA,374.74,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V6480,Protein Kinase Assays,41-11-61-33,111,41116133,EA,"PRMK,V6480,EA",Promega,UCOP,2014-11-03
V2861,"V2861 SAM2 Biotin Capture Membrane, 96 samples",96 samples,EA,241.08,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V2861,Biochemical Reagents,12-35-22-00,25,41116133,EA,"PRMK,V2861,EA",Promega,UCOP,2014-11-03
V7861,"V7861 SAM2 Biotin Capture Membrane, 7.6 x 10.9cm",7.6 x 10.9cm,EA,223.86,,,1.0,223.86,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V7861,Biochemical Reagents,12-35-22-00,25,41116133,EA,"PRMK,V7861,EA",Promega,UCOP,2014-11-03
V5330,"V5330 PepTag Non-Radioactive PKC Assay, 120 reactions",120 reactions,EA,277.16,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5330,Protein Kinase Assays,41-11-61-33,111,41116133,EA,"PRMK,V5330,EA",Promega,UCOP,2014-11-03
V5340,"V5340 PepTag Non-Radioactive cAMP-Dependent Protein Kinase Assay, 120 reactions",120 reactions,EA,277.16,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5340,Polynucleotide Kinases,12-35-22-04,111,41116133,EA,"PRMK,V5340,EA",Promega,UCOP,2014-11-03
V2460,"V2460 Serine/Threonine Phosphatase Assay System, 96 reactions",96 reactions,EA,348.50,,,1.0,348.5,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V2460,Enzyme Assays,60-10-40-07,111,41116133,EA,"PRMK,V2460,EA",Promega,UCOP,2014-11-03
V2471,"V2471 Tyrosine Phosphatase Assay System, 96 reactions",96 reactions,EA,348.50,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V2471,Enzyme Assays,60-10-40-07,111,41116133,EA,"PRMK,V2471,EA",Promega,UCOP,2014-11-03
V5161,"V5161 cAMP-Dependent Protein Kinase, Catalytic Subunit, 2,500u","2,500u",EA,211.56,,,2.0,211.56,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5161,Polynucleotide Kinases,12-35-22-04,111,12352204,EA,"PRMK,V5161,EA",Promega,UCOP,2014-11-03
V5171,"V5171 cGMP-Dependent Protein Kinase (alpha-Isozyme), 6,000u","6,000u",EA,232.88,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5171,Polynucleotide Kinases,12-35-22-04,111,41116133,EA,"PRMK,V5171,EA",Promega,UCOP,2014-11-03
V5631,"V5631 Casein Kinase I, 100u",100u,EA,149.24,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5631,Polynucleotide Kinases,12-35-22-04,111,12352204,EA,"PRMK,V5631,EA",Promega,UCOP,2014-11-03
V5811,"V5811 DNA-Dependent Protein Kinase, 2,500u","2,500u",EA,199.26,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5811,Polynucleotide Kinases,12-35-22-04,111,12352204,EA,"PRMK,V5811,EA",Promega,UCOP,2014-11-03
V5551,"V5551 EGF Receptor, 10u",10u,EA,385.40,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5551,Biochemical Reagents,12-35-22-00,25,12352204,EA,"PRMK,V5551,EA",Promega,UCOP,2014-11-03
V5261,"V5261 Protein Kinase C, 1microg",1microg,EA,265.68,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5261,Polynucleotide Kinases,12-35-22-04,111,41116133,EA,"PRMK,V5261,EA",Promega,UCOP,2014-11-03
V5681,"V5681 cAMP-Dependent Protein Kinase Peptide Inhibitor, 1mg",1mg,EA,158.26,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5681,Kinase Inhibitors,12-35-22-00,111,41116133,EA,"PRMK,V5681,EA",Promega,UCOP,2014-11-03
V5691,"V5691 Myristoylated Protein Kinase C Peptide Inhibitor, 1mg",1mg,EA,73.80,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5691,Kinase Inhibitors,12-35-22-00,111,41116133,EA,"PRMK,V5691,EA",Promega,UCOP,2014-11-03
V5671,"V5671 DNA-Dependent Protein Kinase Peptide Substrate, 1mg",1mg,EA,182.04,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5671,Enzyme Substrates,41-11-61-27,278,41116133,EA,"PRMK,V5671,EA",Promega,UCOP,2014-11-03
V5601,"V5601 Kemptide (PKA) Peptide Substrate, 1mg",1mg,EA,36.90,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5601,Protein Kinases,12-35-22-04,111,41116133,EA,"PRMK,V5601,EA",Promega,UCOP,2014-11-03
V5611,"V5611 Neurogranin (28-43) (PKC) Peptide Substrate, 1mg",1mg,EA,125.46,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V5611,Biochemical Reagents,12-35-22-00,25,41116133,EA,"PRMK,V5611,EA",Promega,UCOP,2014-11-03
V6311,"V6311 PPase-2A, 25u",25u,EA,410.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V6311,Biochemical Reagents,12-35-22-00,25,41116133,EA,"PRMK,V6311,EA",Promega,UCOP,2014-11-03
V6361,"V6361 PPase-2B, 10u",10u,EA,119.72,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V6361,Biochemical Reagents,12-35-22-00,25,12352204,EA,"PRMK,V6361,EA",Promega,UCOP,2014-11-03
V6411,"V6411 cGMP, 1mM, 500microl",500microl,EA,34.44,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V6411,Biochemical Reagents,12-35-22-00,25,41116133,EA,"PRMK,V6411,EA",Promega,UCOP,2014-11-03
V6421,"V6421 cAMP, 1mM, 500microl",500microl,EA,34.44,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V6421,Biochemical Reagents,12-35-22-00,25,41116133,EA,"PRMK,V6421,EA",Promega,UCOP,2014-11-03
E3231,"E3231 SP1 Consensus Oligonucleotide, 175pmol",175pmol,EA,56.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3231,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3231,EA",Promega,UCOP,2014-11-03
E3232,"E3232 SP1 Consensus Oligonucleotide, 35pmol",35pmol,EA,24.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3232,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3232,EA",Promega,UCOP,2014-11-03
E3201,"E3201 AP1 Consensus Oligonucleotide, 175pmol",175pmol,EA,56.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3201,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3201,EA",Promega,UCOP,2014-11-03
E3202,"E3202 AP1 Consensus Oligonucleotide, 35pmol",35pmol,EA,24.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3202,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3202,EA",Promega,UCOP,2014-11-03
E3211,"E3211 AP2 Consensus Oligonucleotide, 175pmol",175pmol,EA,56.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3211,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3211,EA",Promega,UCOP,2014-11-03
E3212,"E3212 AP2 Consensus Oligonucleotide, 35pmol",35pmol,EA,24.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3212,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3212,EA",Promega,UCOP,2014-11-03
E3221,"E3221 TFIID Consensus Oligonucleotide, 175pmol",175pmol,EA,56.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3221,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3221,EA",Promega,UCOP,2014-11-03
E3222,"E3222 TFIID Consensus Oligonucleotide, 35pmol",35pmol,EA,24.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3222,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3222,EA",Promega,UCOP,2014-11-03
E3291,"E3291 NF-kappaB Consensus Oligonucleotide, 175pmol",175pmol,EA,56.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3291,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3291,EA",Promega,UCOP,2014-11-03
E3292,"E3292 NF-kappaB Consensus Oligonucleotide, 35pmol",35pmol,EA,24.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3292,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3292,EA",Promega,UCOP,2014-11-03
E3241,"E3241 OCT1 Consensus Oligonucleotide, 175pmol",175pmol,EA,56.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3241,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3241,EA",Promega,UCOP,2014-11-03
E3242,"E3242 OCT1 Consensus Oligonucleotide, 35pmol",35pmol,EA,24.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3242,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3242,EA",Promega,UCOP,2014-11-03
E3281,"E3281 CREB Consensus Oligonucleotide, 175pmol",175pmol,EA,56.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3281,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3281,EA",Promega,UCOP,2014-11-03
E3282,"E3282 CREB Consensus Oligonucleotide, 35pmol",35pmol,EA,24.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3282,Probes and Primers,41-10-64-00,111,41105324,EA,"PRMK,E3282,EA",Promega,UCOP,2014-11-03
E3110,"E3110 HeLaScribe Nuclear Extract in vitro Transcription System, 40 reactions",40 reactions,EA,312.42,,,1.0,303.4,9.02,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3110,Transcription Kits,41-10-58-03,111,41105803,EA,"PRMK,E3110,EA",Promega,UCOP,2014-11-03
E3091,"E3091 HeLaScribe Nuclear Extract in vitro Transcription Grade, 40 reactions",40 reactions,EA,231.24,,,1.0,231.24,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3091,Transcription Kits Components,41-10-58-03,111,41105803,EA,"PRMK,E3091,EA",Promega,UCOP,2014-11-03
E3092,"E3092 HeLaScribe Nuclear Extract in vitro Transcription Grade, 160 reactions",160 reactions,EA,605.98,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3092,Transcription Kits Components,41-10-58-03,111,41105803,EA,"PRMK,E3092,EA",Promega,UCOP,2014-11-03
E3621,"E3621 HeLaScribe Nuclear Extract Positive Control DNA, 300ng",300ng,EA,56.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3621,Transcription Kits Components,41-10-58-03,111,41116133,EA,"PRMK,E3621,EA",Promega,UCOP,2014-11-03
E6000,"E6000 rCTP, rATP, rUTP, rGTP, 100mM each, 4 x 400microl",4 x 400microl,EA,176.30,,,1.0,176.3,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E6000,Nucleotides,41-10-63-05,111,41105802,EA,"PRMK,E6000,EA",Promega,UCOP,2014-11-03
E6011,"E6011 rATP, 100mM, 400microl",400microl,EA,50.02,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E6011,Nucleotides,41-10-63-05,111,41105802,EA,"PRMK,E6011,EA",Promega,UCOP,2014-11-03
E6021,"E6021 rUTP, 100mM, 400microl",400microl,EA,50.02,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E6021,Nucleotides,41-10-63-05,111,41105802,EA,"PRMK,E6021,EA",Promega,UCOP,2014-11-03
E6031,"E6031 rGTP, 100mM, 400microl",400microl,EA,50.02,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E6031,Nucleotides,41-10-63-05,111,41105802,EA,"PRMK,E6031,EA",Promega,UCOP,2014-11-03
E6041,"E6041 rCTP, 100mM, 400microl",400microl,EA,50.02,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E6041,Nucleotides,41-10-63-05,111,41105802,EA,"PRMK,E6041,EA",Promega,UCOP,2014-11-03
E3030,"E3030 Primer Extension System-AMV Reverse Transcriptase, 40 reactions",40 reactions,EA,150.06,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3030,Probes and Primers,41-10-64-00,111,41106308,EA,"PRMK,E3030,EA",Promega,UCOP,2014-11-03
E3050,"E3050 Gel Shift Assay Core System, 100 reactions",100 reactions,EA,280.44,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3050,DNA Gel-shift Analysis Kits,41-11-61-33,111,41116133,EA,"PRMK,E3050,EA",Promega,UCOP,2014-11-03
E3300,"E3300 Gel Shift Assay System, 100 reactions",100 reactions,EA,349.32,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3300,DNA Gel-shift Analysis Kits,41-11-61-33,111,41116133,EA,"PRMK,E3300,EA",Promega,UCOP,2014-11-03
E3521,"E3521 HeLaScribe Nuclear Extract, Gel Shift Assay Grade, 3 x 40microl",3 x 40microl,EA,145.14,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3521,DNA Gel-shift Analysis Kits,41-11-61-33,111,41116133,EA,"PRMK,E3521,EA",Promega,UCOP,2014-11-03
E3581,"E3581 Gel Shift Binding 5X Buffer, 5 x 200microl",5 x 200microl,EA,302.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E3581,Biological Buffers,12-16-17-00,278,41116133,EA,"PRMK,E3581,EA",Promega,UCOP,2014-11-03
DC6071,"DC6071 GammaSTR Multiplex (Fluorescein) D16S539, D7S820, D13S317, D5S818, 100 reactions",100 reactions,EA,867.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC6071,Probes and Primers,41-10-64-00,111,41106103,EA,"PRMK,DC6071,EA",Promega,UCOP,2014-11-03
DC6301,"DC6301 CSF1PO, TPOX, TH01, vWA Multiplex (Fluorescein), 100 reactions",100 reactions,EA,867.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC6301,Sequencing Primers,41-10-64-03,111,41106103,EA,"PRMK,DC6301,EA",Promega,UCOP,2014-11-03
DG2121,"DG2121 CTTv Allelic Ladder Mix (Fluorescein), 150microl",150microl,EA,728.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DG2121,DNA Ladders,41-10-53-35,25,41105335,EA,"PRMK,DG2121,EA",Promega,UCOP,2014-11-03
DG3291,"DG3291 GammaSTR Allelic Ladder Mix (Fluorescein), 150microl",150microl,EA,728.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DG3291,DNA Ladders,41-10-53-35,25,41105335,EA,"PRMK,DG3291,EA",Promega,UCOP,2014-11-03
DC6451,"DC6451 GenePrint SilverSTR III System (D7S820, D13S317, D16S539), 100 reactions",100 reactions,EA,684.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC6451,DNA Amplification Kits,41-10-63-00,111,41106103,EA,"PRMK,DC6451,EA",Promega,UCOP,2014-11-03
DC6001,"DC6001 CSF1PO, TPOX, TH01 Multiplex, 100 reactions",100 reactions,EA,684.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC6001,Sequencing Primers,41-10-64-03,111,41106103,EA,"PRMK,DC6001,EA",Promega,UCOP,2014-11-03
DC6031,"DC6031 F13A01, FESFPS, vWA Multiplex, 100 reactions",100 reactions,EA,684.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC6031,Sequencing Primers,41-10-64-03,111,41106103,EA,"PRMK,DC6031,EA",Promega,UCOP,2014-11-03
DG2101,"DG2101 CTT Allelic Ladder Mix, 150microl",150microl,EA,594.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DG2101,DNA Ladders,41-10-53-35,25,41105335,EA,"PRMK,DG2101,EA",Promega,UCOP,2014-11-03
DG2141,"DG2141 FFv Allelic Ladder Mix, 150microl",150microl,EA,594.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DG2141,DNA Ladders,41-10-53-35,25,41105335,EA,"PRMK,DG2141,EA",Promega,UCOP,2014-11-03
DC5171,"DC5171 Amelogenin (Fluorescein Detection), 100 reactions",100 reactions,EA,222.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC5171,Probes and Primers,41-10-64-00,111,41106103,EA,"PRMK,DC5171,EA",Promega,UCOP,2014-11-03
DD2011,"DD2011 K562 DNA High Molecular Weight, 30microg",30microg,EA,60.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DD2011,DNA Molecular Weight Markers,41-10-53-35,25,41106103,EA,"PRMK,DD2011,EA",Promega,UCOP,2014-11-03
DM2211,"DM2211 STR 10X Buffer, 1.2ml",1.2ml,EA,38.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DM2211,Biological Buffers,12-16-17-00,278,41106103,EA,"PRMK,DM2211,EA",Promega,UCOP,2014-11-03
DM2411,"DM2411 Gold STR 10X Buffer, 1.2ml",1.2ml,EA,38.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DM2411,Biological Buffers,12-16-17-00,278,41106103,EA,"PRMK,DM2411,EA",Promega,UCOP,2014-11-03
DV3123,"DV3123 Agarose, 1kg",1kg,EA,863.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DV3123,Agarose,41-10-53-17,25,41105317,EA,"PRMK,DV3123,EA",Promega,UCOP,2014-11-03
DV4371,"DV4371 Bromophenol Blue Loading Solution, 3 x 1ml",3 x 1ml,EA,39.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DV4371,Biochemical Reagents,12-35-22-00,25,41105323,EA,"PRMK,DV4371,EA",Promega,UCOP,2014-11-03
DY1151,"DY1151 Mineral Oil, 12ml",12ml,EA,11.00,,,12.0,11.0,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DY1151,Biochemical Reagents,12-35-22-00,25,41106306,EA,"PRMK,DY1151,EA",Promega,UCOP,2014-11-03
